CRN,Rain,Temp,Hum,Sol,Cloud,VHI,Date,MmeanRain,MmeanTemp,MmeanHum,MmeanSol,MsumRain,YmeanRain,YmeanTemp,sin.week,cos.week,sin.month,cos.month,sin.year,cos.year
Cambodia,1.53379937691665,31.2157907198404,0.0156226359576007,196.064051043751,0.879305477131563,64,2000-04-03,4.83367411295885,29.4971228155045,0.0174053282746984,240.874855499274,19.3346964518354,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,0.4067366430758,0.913545457642601,0.999668467514313,-0.0257479136549883
Cambodia,7.9289145395669,30.2259926643215,0.0176249889793242,238.150013846072,0.930830039525691,65.57,2000-04-10,4.83367411295885,29.4971228155045,0.0174053282746984,240.874855499274,19.3346964518354,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,0.951056516295154,-0.309016994374947,0.989372413019683,-0.14540367380369
Cambodia,6.68214644124471,27.9008280394136,0.0180804245360412,234.174248626099,0.966403162055335,65.86,2000-04-17,4.83367411295885,29.4971228155045,0.0174053282746984,240.874855499274,19.3346964518354,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,-0.207911690817759,-0.978147600733806,0.964806135953765,-0.262962202656515
Cambodia,3.18983609410716,28.6458798384426,0.0182932636258273,295.111108481173,0.855731225296442,65.78,2000-04-24,4.83367411295885,29.4971228155045,0.0174053282746984,240.874855499274,19.3346964518354,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,-0.994521895368273,0.104528463267653,0.926323968251495,-0.376727893635185
Cambodia,5.5334500871324,29.3215010739894,0.017301232479921,281.491020378142,0.996047430830039,64.39,2000-05-01,7.51392460011258,28.6965626558055,0.0182342455799426,258.248918344795,37.5696230005629,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,0,1,0.87448095783104,-0.485059846195196
Cambodia,8.3349558938235,29.6298331695748,0.0180047795093371,282.923568700964,0.851496329757199,61.36,2000-05-08,7.51392460011258,28.6965626558055,0.0182342455799426,258.248918344795,37.5696230005629,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,0.988468324328111,0.151427777504577,0.810024862854775,-0.586395533370696
Cambodia,9.293077816185,28.0091852102009,0.0184041261417662,260.58929378692,1,58.93,2000-05-15,7.51392460011258,28.6965626558055,0.0182342455799426,258.248918344795,37.5696230005629,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,0.299363122973358,-0.954139256400049,0.733885366432199,-0.679273338897293
Cambodia,3.99670913984612,28.5836294738013,0.0184330340759951,245.254694700235,0.835827216261998,57.02,2000-05-22,7.51392460011258,28.6965626558055,0.0182342455799426,258.248918344795,37.5696230005629,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,-0.897804539570742,-0.440394151557634,0.647160667326606,-0.76235363884839
Cambodia,10.4114300635759,27.9386643514611,0.0190280556926938,220.986014157715,0.916854884246188,54.97,2000-05-29,7.51392460011258,28.6965626558055,0.0182342455799426,258.248918344795,37.5696230005629,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,-0.571268215094792,0.820763441207276,0.5511016400746,-0.834438123713847
Cambodia,4.98974559720169,27.6824209221346,0.018368622938241,270.146196277652,0.92094861660079,52.08,2000-06-05,6.41360358874254,26.764413354906,0.0185203436119538,249.168779662594,25.6544143549702,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,0.743144825477394,0.669130606358858,0.447093792985114,-0.894487082228795
Cambodia,9.1581455958643,28.1297621636121,0.0185226537929771,209.964109721275,0.966403162055335,48.76,2000-06-12,6.41360358874254,26.764413354906,0.0185203436119538,249.168779662594,25.6544143549702,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,0.743144825477395,-0.669130606358858,0.336637284246911,-0.941634397659126
Cambodia,6.60781531772569,25.9028096192457,0.0187179571084664,238.813081736457,0.970355731225296,46.25,2000-06-19,6.41360358874254,26.764413354906,0.0185203436119538,249.168779662594,25.6544143549702,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,-0.587785252292473,-0.809016994374948,0.221325284382432,-0.975200040244582
Cambodia,4.89870784417847,25.3426607146315,0.0184721406081307,277.751730914994,0.970355731225296,45.03,2000-06-26,6.41360358874254,26.764413354906,0.0185203436119538,249.168779662594,25.6544143549702,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,-0.866025403784439,0.5,0.10282099713736,-0.994699875614589
Cambodia,8.66171155374884,26.8435843779001,0.0185121674566232,237.969171744781,0.970355731225296,43.85,2000-07-03,6.35973399610031,27.2606555724445,0.018227740147773,220.495149737904,31.7986699805016,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,0.394355855113319,0.918957811620231,-0.0171663297547071,-0.999852647705027
Cambodia,6.77459338441254,26.6716644349275,0.0173439975184567,89.2290912373227,0.982213438735177,42.5,2000-07-10,6.35973399610031,27.2606555724445,0.018227740147773,220.495149737904,31.7986699805016,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,0.968077118866204,-0.25065253225872,-0.136906057923475,-0.990584035457797
Cambodia,4.71752495884689,26.7523007069254,0.0180785401540392,225.98279471219,0.901044607566346,40.31,2000-07-17,6.35973399610031,27.2606555724445,0.018227740147773,220.495149737904,31.7986699805016,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,-0.101168321987432,-0.994869323391895,-0.254671120241229,-0.96702772479132
Cambodia,7.82060383853473,27.9734351935266,0.018593105315364,274.851811927324,0.992094861660078,37.71,2000-07-24,6.35973399610031,27.2606555724445,0.018227740147773,220.495149737904,31.7986699805016,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,-0.998716507171053,-0.0506491688387136,-0.36876293119226,-0.9295234803804
Cambodia,3.82423624495858,28.0622931489431,0.0186108902943821,274.442879067901,0.952569169960474,36.59,2000-07-31,6.35973399610031,27.2606555724445,0.018227740147773,220.495149737904,31.7986699805016,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,-0.201298520088661,0.979529941252494,-0.477535886437488,-0.878612245057148
Cambodia,9.03921405533384,27.385953844397,0.0186331327804188,272.566523867977,0.92094861660079,36.8,2000-08-07,8.49502116812177,25.3572651316327,0.0184950592637303,225.540305059813,33.9800846724871,5.66379484933332,27.3708270748875,0.78183148246803,0.623489801858734,0.93775213214708,0.34730525284482,-0.579421098204564,-0.815028337516811
